value_text,x_distance,y_distance,euclidean_distance,horizontal_score,vertical_score,alignment_score,pattern_score,character_count,is_integer,is_valid
F,0.014007866382598877,0.14506733417510986,0.1457420727355891,0.2464030576120658,1.0,1,1,1,0,0
F,0.014137178659439087,0.17247289419174194,0.17305131912621963,0.24323727640499268,1.0,1,1,1,0,0
F,0.01832348108291626,0.027364373207092285,0.03293264155838429,0.16003734122978988,1.0,1,1,1,0,0
M,0.017111778259277344,0.048676565289497375,0.05159671465875882,0.1806528896030953,1.0,1,1,1,0,0
M,0.01700037717819214,0.06978738307952881,0.07182820936992443,0.18267663375854534,1.0,1,1,1,0,0
F,0.018366903066635132,0.09100112318992615,0.0928361327829164,0.15934393389286328,1.0,1,1,1,0,0
F,0.04568648338317871,0.19604355096817017,0.20129661855115946,0.01037196964107439,1.0,0,1,1,0,0
F,0.008942008018493652,-0.14119622111320496,0.1414790880803657,0.40893428760523715,0.0,1,1,1,0,0
M,0.010153710842132568,-0.11988402903079987,0.12031325056087258,0.3622679729608877,0.0,1,1,1,0,0
M,0.010265111923217773,-0.09877321124076843,0.0993051850691073,0.35825466442819737,0.0,1,1,1,0,0
F,0.00889858603477478,-0.0775594711303711,0.0780682803412574,0.41071382215304725,0.0,1,1,1,0,0
F,0.0184209942817688,0.027482956647872925,0.03308543390130801,0.15848435008450432,1.0,1,1,1,0,0
F,0.015068694949150085,0.044086307287216187,0.04659042882066436,0.22160262136489464,1.0,1,1,1,0,0
F,0.015011623501777649,0.09889774024486542,0.10003055466056357,0.22287095543961966,1.0,1,1,1,0,0
F,0.015007004141807556,0.15366767346858978,0.15439871774908417,0.22297393133893129,1.0,1,1,1,0,0
M,0.013675764203071594,0.20856873691082,0.20901661307923078,0.2547235549019554,1.0,1,1,1,0,0
F,0.015027746558189392,0.2578391581773758,0.2582767210885158,0.22251190886509856,1.0,1,1,1,0,0
F,0.07947252690792084,0.38523586094379425,0.3933478754108589,0.0,1.0,0,1,1,0,0
F,0.04922473430633545,-0.30258511006832123,0.30656291899475935,0.007281099262083763,0.0,0,1,1,0,0
F,0.049281805753707886,-0.247773677110672,0.2526271787581252,0.007239663327655519,0.0,0,1,1,0,0
F,0.04928642511367798,-0.19300374388694763,0.19919738164660866,0.007236319838856618,0.0,0,1,1,0,0
M,0.05061766505241394,-0.1381026804447174,0.14708670355057285,0.0,0.0,0,1,1,0,0
F,0.04926568269729614,-0.08883225917816162,0.10157892380965032,0.007251345292597255,0.0,0,1,1,0,0
F,0.015179097652435303,0.038564443588256836,0.041444195188397745,0.21916952425805541,1.0,1,1,1,0,0
F,0.01400446891784668,0.035249948501586914,0.03792998838696716,0.24648678640484858,1.0,1,1,1,0,0
M,0.012913733720779419,0.0627349317073822,0.06405026287956284,0.27489299336469425,1.0,1,1,1,0,0
F,0.018334567546844482,0.027115702629089355,0.0327325174131017,0.15986001472307723,1.0,1,1,1,0,0
M,0.0169447660446167,0.048548728227615356,0.05142085285976548,0.18369534919727148,1.0,1,1,1,0,0
F,0.018295466899871826,0.06964816153049469,0.07201104438669242,0.16048630133581715,1.0,1,1,1,0,0
F,0.018286526203155518,0.09078653156757355,0.09260988799609209,0.16062985143288544,1.0,1,1,1,0,0
F,0.018444538116455078,0.11198844015598297,0.1134971881365329,0.1581116560551173,1.0,1,1,1,0,0
F,0.01835852861404419,0.13318656384944916,0.13444588637402066,0.15947743160557862,1.0,1,1,1,0,0
F,0.0183718204498291,0.1545436829328537,0.1556318531698803,0.1592655976366527,1.0,1,1,1,0,0
F,0.018313288688659668,0.17567946016788483,0.17663139377662632,0.16020054075311485,1.0,1,1,1,0,0
F,0.018409132957458496,0.19678674638271332,0.19764594538755334,0.15867244504266256,1.0,1,1,1,0,0
M,0.01682722568511963,0.2180538922548294,0.21870220724020759,0.18586725023166353,1.0,1,1,1,0,0
F,0.018293380737304688,0.23941455781459808,0.24011242840044644,0.16051978487974006,1.0,1,1,1,0,0
M,0.0167999267578125,0.26057033240795135,0.2611113472644537,0.18637534108817874,1.0,1,1,1,0,0
F,0.01842474937438965,0.2870665639638901,0.2876572327189832,0.1584248489154713,1.0,1,1,1,0,0
M,0.017016887664794922,0.31439413130283356,0.31485432228803784,0.18237527459489364,1.0,1,1,1,0,0
F,0.01843029260635376,0.3354550153017044,0.3359609247764129,0.15833705468226758,1.0,1,1,1,0,0
F,0.01844888925552368,0.3565179854631424,0.3569950076310031,0.15804287443973483,1.0,1,1,1,0,0
F,0.01848834753036499,0.3777359277009964,0.37818811466059576,0.1574204932340493,1.0,1,1,1,0,0
F,0.018401801586151123,0.39909715950489044,0.3995211746910144,0.15878881635660144,1.0,1,1,1,0,0
M,0.01693814992904663,0.42031319439411163,0.4206543501555655,0.1838169243766059,1.0,1,1,1,0,0
M,0.016918838024139404,0.44146986305713654,0.44179394186404813,0.1841722528660628,1.0,1,1,1,0,0
F,0.018403291702270508,0.46252162754535675,0.4628876074088445,0.15876515674194078,1.0,1,1,1,0,0
M,0.017023742198944092,0.4839843064546585,0.48428361183592916,0.18225030767452022,1.0,1,1,1,0,0
F,0.018363237380981445,0.5051392465829849,0.5054729141363916,0.15940235507714126,1.0,1,1,1,0,0
M,0.016954362392425537,0.52638079226017,0.5266537656416955,0.18351915330646928,1.0,1,1,1,0,0
F,0.018422365188598633,0.5474220663309097,0.547731962044525,0.15846262484590698,1.0,1,1,1,0,0
M,0.01693326234817505,0.5688651353120804,0.5691171035449415,0.18390678834403298,1.0,1,1,1,0,0
F,0.018213629722595215,0.5898836404085159,0.5901647613415046,0.16180506475876105,1.0,1,1,1,0,0
F,0.018110334873199463,0.027334555983543396,0.03278966575061253,0.1634850896965286,1.0,1,1,1,0,0
M,0.01668640971183777,0.04857522249221802,0.05136135229177476,0.18850307274663478,1.0,1,1,1,0,0
F,0.018182188272476196,0.06966161727905273,0.07199536715865118,0.16231460395882955,1.0,1,1,1,0,0
M,0.01668095588684082,0.09086188673973083,0.09238039159476649,0.18860590706311883,1.0,1,1,1,0,0
F,0.01814451813697815,0.11225512623786926,0.11371207897625957,0.16292719837258954,1.0,1,1,1,0,0
M,0.016704022884368896,0.13338109850883484,0.1344229958747573,0.18817135125149426,1.0,1,1,1,0,0
M,0.01678737998008728,0.1545548439025879,0.15546387329649658,0.18660932884491138,1.0,1,1,1,0,0
F,0.018149852752685547,0.17574205994606018,0.17667679188005644,0.16284030615232029,1.0,1,1,1,0,0
M,0.04394185543060303,0.2806907296180725,0.28410943728114685,0.01234893390568803,1.0,0,1,1,0,0
F,0.008899211883544922,-0.22603626549243927,0.22621138187526443,0.41068811848333864,0.0,1,1,1,0,0
M,0.010323137044906616,-0.20479559898376465,0.2050556132408154,0.35618190679465106,0.0,1,1,1,0,0
F,0.008827358484268188,-0.18370920419692993,0.18392116236170072,0.41364967938792085,0.0,1,1,1,0,0
M,0.010328590869903564,-0.16250893473625183,0.16283683139409588,0.3559877043780907,0.0,1,1,1,0,0
F,0.008865028619766235,-0.1411156952381134,0.14139387601648587,0.41209438668432224,0.0,1,1,1,0,0
M,0.010305523872375488,-0.11998972296714783,0.12043146366301866,0.35680980893744857,0.0,1,1,1,0,0
M,0.010222166776657104,-0.09881597757339478,0.09934329427493056,0.3597965026890351,0.0,1,1,1,0,0
F,0.008859694004058838,-0.07762876152992249,0.07813269990545015,0.4123142818507315,0.0,1,1,1,0,0
M,0.016932308673858643,0.027319908142089844,0.03214156900213578,0.1839243278984365,1.0,1,1,1,0,0
F,0.01420450210571289,0.03547784686088562,0.03821577551163464,0.24160521918417857,1.0,1,1,1,0,0
M,0.013084739446640015,0.06292977929115295,0.06427571491644166,0.27023213106590366,1.0,1,1,1,0,0
F,0.014139503240585327,0.09037590026855469,0.09147529120610803,0.2431807404976831,1.0,1,1,1,0,0
M,0.013031154870986938,0.11791768670082092,0.11863554203586969,0.2716840450085545,1.0,1,1,1,0,0
F,0.014229744672775269,0.14512315392494202,0.14581911890618043,0.24099611468088242,1.0,1,1,1,0,0
M,0.013235479593276978,0.035039037466049194,0.03745546777990165,0.2661891961444363,1.0,1,1,1,0,0
F,0.014047831296920776,0.0626727044582367,0.06422779342509151,0.24542027505257175,1.0,1,1,1,0,0
M,0.012993961572647095,0.0354216992855072,0.037729826631251975,0.2726964090734697,1.0,1,1,1,0,0
F,0.014031946659088135,0.0626022219657898,0.06415554319072911,0.24581042605950745,1.0,1,1,1,0,0
F,0.013957381248474121,0.09007081389427185,0.09114581727590033,0.24765017214169327,1.0,1,1,1,0,0
M,0.012991338968276978,0.11764386296272278,0.1183590021121358,0.2727679359318074,1.0,1,1,1,0,0
M,0.013001888990402222,0.14516103267669678,0.14574215081809302,0.2724803169019275,1.0,1,1,1,0,0
F,0.013971537351608276,0.17248976230621338,0.17305467909427175,0.24729984402644029,1.0,1,1,1,0,0
M,0.013013511896133423,0.20006662607192993,0.20048941707650367,0.2721637995764159,1.0,1,1,1,0,0
F,0.013989418745040894,0.22739768028259277,0.22782758576328807,0.2468580325736968,1.0,1,1,1,0,0
F,0.01395338773727417,0.2548743486404419,0.2552560099669276,0.24774909126572187,1.0,1,1,1,0,0
M,0.012929528951644897,0.28226351737976074,0.28255949101473465,0.274459136269196,1.0,1,1,1,0,0
M,0.012896597385406494,0.3097919225692749,0.3100602481991023,0.27536446306506174,1.0,1,1,1,0,0
F,0.013934820890426636,0.3372786045074463,0.33756634354114545,0.24820951050354415,1.0,1,1,1,0,0
M,0.012899160385131836,0.3647491931915283,0.3649772078808651,0.2752938962042698,1.0,1,1,1,0,0
F,0.013933062553405762,0.39205801486968994,0.392305515199161,0.2482531579379018,1.0,1,1,1,0,0
F,0.013901621103286743,0.4195958375930786,0.41982606159543806,0.2490349302248123,1.0,1,1,1,0,0
M,0.012882262468338013,0.4472019076347351,0.44738741475196786,0.27575947879747137,1.0,1,1,1,0,0
M,0.012905001640319824,0.47471994161605835,0.4748953169228883,0.27513313697068364,1.0,1,1,1,0,0
F,0.013986647129058838,0.5019224286079407,0.5021172678146073,0.2469264616230491,1.0,1,1,1,0,0
M,0.01657116413116455,0.02145811915397644,0.027111885922750656,0.19068805364075428,1.0,1,1,1,0,0
F,0.018048733472824097,0.04249788820743561,0.04617171517352085,0.16449528903327032,1.0,1,1,1,0,0
F,0.018109679222106934,0.063712939620018,0.06623669041061511,0.163495808965697,1.0,1,1,1,0,0
M,0.017006725072860718,0.08453629910945892,0.08623000965341344,0.18256070935328278,1.0,1,1,1,0,0
M,0.016488224267959595,0.1063375324010849,0.1076082354499985,0.19227619465502072,1.0,1,1,1,0,0
F,0.017940163612365723,0.12738467752933502,0.1286417721414437,0.16629094214289933,1.0,1,1,1,0,0
M,0.01652202010154724,0.14860256016254425,0.1495182197429414,0.1916274780406627,1.0,1,1,1,0,0
M,0.016715198755264282,0.16985391080379486,0.17067439434423515,0.18796117084804354,1.0,1,1,1,0,0
F,0.018017172813415527,0.22470881044864655,0.22542996253700226,0.1650152671233754,1.0,1,1,1,0,0
M,0.016532450914382935,0.2795911282300949,0.28007949035624485,0.19142769921579103,1.0,1,1,1,0,0
M,0.016606688499450684,0.3009095937013626,0.3013674927467077,0.19001184817595446,1.0,1,1,1,0,0
F,0.018072962760925293,0.3218405097723007,0.3223475542228484,0.16409721111032255,1.0,1,1,1,0,0
M,0.016535401344299316,0.4153279513120651,0.41565698194387907,0.19137122814583835,1.0,1,1,1,0,0
M,0.01690158247947693,-0.37230826914310455,0.37269171008038926,0.1844903264672933,0.0,1,1,1,0,0
F,0.018379151821136475,-0.3512685000896454,0.3517489905840436,0.1591488769047555,0.0,1,1,1,0,0
F,0.01844009757041931,-0.330053448677063,0.33056817176193665,0.15818188185475854,0.0,1,1,1,0,0
M,0.017337143421173096,-0.30923008918762207,0.30971571577979545,0.17662713644421754,0.0,1,1,1,0,0
M,0.016818642616271973,-0.2874288558959961,0.2879204993416328,0.1860268498551197,0.0,1,1,1,0,0
F,0.0182705819606781,-0.26638171076774597,0.26700754670370824,0.1608861678471738,0.0,1,1,1,0,0
M,0.01685243844985962,-0.24516382813453674,0.2457423596112135,0.1853992177739137,0.0,1,1,1,0,0
M,0.01704561710357666,-0.22391247749328613,0.224560349660449,0.1818520725910802,0.0,1,1,1,0,0
F,0.018347591161727905,-0.16905757784843445,0.17005028294424385,0.15965195471045826,0.0,1,1,1,0,0
M,0.016862869262695312,-0.11417526006698608,0.11541380494176016,0.18520593214370182,0.0,1,1,1,0,0
M,0.01693710684776306,-0.09285679459571838,0.09438882291333003,0.18383609897596384,0.0,1,1,1,0,0
F,0.01840338110923767,-0.07192587852478027,0.07424295547601331,0.15876373727717075,0.0,1,1,1,0,0
M,0.016865819692611694,0.02156156301498413,0.027374383528270003,0.18515129649174245,1.0,1,1,1,0,0
M,0.016675710678100586,0.026807785034179688,0.031571136581670704,0.18870486074770543,1.0,1,1,1,0,0
F,0.018208742141723633,0.048596784472465515,0.05189610535914085,0.16188416762221247,1.0,1,1,1,0,0
F,0.015188798308372498,0.038332149386405945,0.04123170225244358,0.2189570185322918,1.0,1,1,1,0,0
M,0.013886705040931702,0.0821089893579483,0.08327500651622614,0.24940666945494758,1.0,1,1,1,0,0
M,0.0783299058675766,0.1982334703207016,0.21314803050605907,0.0,1.0,0,1,1,0,0
F,0.049224406480789185,-0.1325407326221466,0.14138630767298974,0.00728133795903059,0.0,0,1,1,0,0
M,0.05052649974822998,-0.08876389265060425,0.1021369463773804,0.0,0.0,0,1,1,0,0
M,0.013916701078414917,0.027360588312149048,0.030696520351545742,0.24865966918689827,1.0,1,1,1,0,0
F,0.018299460411071777,0.02710302174091339,0.03270235524889312,0.16042222374721482,1.0,1,1,1,0,0
M,0.01679253578186035,0.04851309955120087,0.05133721930578034,0.1865131415723146,1.0,1,1,1,0,0
F,0.01819378137588501,0.06961001455783844,0.07194836903986065,0.16212653999329718,1.0,1,1,1,0,0
M,0.016681313514709473,0.09091205894947052,0.09242980408400762,0.18859916211087288,1.0,1,1,1,0,0
F,0.018306732177734375,0.11200211942195892,0.11348837472639232,0.16030561085358255,1.0,1,1,1,0,0
M,0.016763150691986084,0.13322405517101288,0.13427454001906436,0.1870620181595355,1.0,1,1,1,0,0
M,0.01680624485015869,0.15469636023044586,0.15560659926401374,0.18625762461766637,1.0,1,1,1,0,0
F,0.018192291259765625,0.17570222914218903,0.17664153754656475,0.16215070053041516,1.0,1,1,1,0,0
F,0.014104336500167847,0.035476356744766235,0.038177273291735855,0.24403743336713932,1.0,1,1,1,0,0
M,0.013042181730270386,0.06277167797088623,0.06411226138240673,0.27138462794699686,1.0,1,1,1,0,0
F,0.01815277338027954,0.027161717414855957,0.032669283345679236,0.16279275350768033,1.0,1,1,1,0,0
M,0.01692935824394226,0.04860125482082367,0.051465378077989204,0.18397860148850215,1.0,1,1,1,0,0
F,0.045318931341171265,0.15320482850074768,0.1597670961551511,0.010760286113617448,1.0,0,1,1,0,0
F,0.008982926607131958,-0.09895551204681396,0.09936239899920021,0.40726440500767563,0.0,1,1,1,0,0
M,0.010206341743469238,-0.07751597464084625,0.07818500966492747,0.3603663326085782,0.0,1,1,1,0,0
F,0.018183231353759766,0.02708759903907776,0.03262465209264612,0.1622976741092614,1.0,1,1,1,0,0
F,0.014999449253082275,0.038590267300605774,0.041402804352217416,0.22314244931163296,1.0,1,1,1,0,0
M,0.01375734806060791,0.0823005735874176,0.08344248940724774,0.25265387597972416,1.0,1,1,1,0,0
F,0.01507502794265747,0.1313130259513855,0.13217551684022705,0.2214623249981503,1.0,1,1,1,0,0
M,0.013624697923660278,0.19201096892356873,0.19249375205569313,0.256027660281167,1.0,1,1,1,0,0
F,0.015090584754943848,0.25212332606315613,0.2525745380939945,0.2211180680627556,1.0,1,1,1,0,0
F,0.07958537340164185,0.37388548254966736,0.3822619333923748,0.0,1.0,0,1,1,0,0
F,0.04929143190383911,-0.3081459552049637,0.3120634149789275,0.007232697672206502,0.0,0,1,1,0,0
M,0.05053353309631348,-0.26443564891815186,0.2692208208626522,0.0,0.0,0,1,1,0,0
F,0.049215853214263916,-0.21542319655418396,0.22097364960834254,0.00728756854566656,0.0,0,1,1,0,0
M,0.05066618323326111,-0.15472525358200073,0.16280960112794582,0.0,0.0,0,1,1,0,0
F,0.04920029640197754,-0.09461289644241333,0.10664084273516068,0.007298914502313114,0.0,0,1,1,0,0
F,0.015294492244720459,0.0271492600440979,0.0311609340997003,0.21665496271197054,1.0,1,1,1,0,0
F,0.0182914137840271,0.0271177738904953,0.032710082222374884,0.1605513614768215,1.0,1,1,1,0,0
F,0.0181618332862854,0.0485043078660965,0.051793050401457284,0.1626453315946765,1.0,1,1,1,0,0
F,0.018338024616241455,0.06970933079719543,0.07208102348759136,0.15980475955820464,1.0,1,1,1,0,0
F,0.018323540687561035,0.09087306261062622,0.09270202614594515,0.16003638733574524,1.0,1,1,1,0,0
M,0.01697331666946411,0.0216081440448761,0.027477361005490003,0.18317163547061294,1.0,1,1,1,0,0
F,0.018585413694381714,0.04269962012767792,0.0465690365075262,0.15589986490962715,1.0,1,1,1,0,0
M,0.013770386576652527,0.04411454498767853,0.0462138142327634,0.2523246674843057,1.0,1,1,1,0,0
F,0.01498289406299591,0.09876224398612976,0.09989228174227868,0.2235121718349919,1.0,1,1,1,0,0
M,0.07826058566570282,0.22075387835502625,0.23421569989546928,0.0,1.0,0,1,1,0,0
M,0.05025705695152283,-0.14914153516292572,0.15738160402087284,0.0,0.0,0,1,1,0,0
F,0.04904454946517944,-0.09449383616447449,0.1064633876284283,0.007413482726478008,0.0,0,1,1,0,0
M,0.014233142137527466,0.027497798204421997,0.030963062529378027,0.24091425100761263,1.0,1,1,1,0,0
F,0.01816922426223755,0.027156934142112732,0.03267445152241319,0.16252516523402627,1.0,1,1,1,0,0
M,0.01681309938430786,0.048299431800842285,0.0511421100776144,0.18612999743905767,1.0,1,1,1,0,0
F,0.018167316913604736,0.06961773335933685,0.07194915011263908,0.16255616740570045,1.0,1,1,1,0,0
M,0.016700565814971924,0.09087561070919037,0.09239743243352883,0.18823641463925844,1.0,1,1,1,0,0
F,0.01817077398300171,0.11199916899204254,0.11346361038698458,0.16249998032322946,1.0,1,1,1,0,0
M,0.016705751419067383,0.13387630879878998,0.13491459590446336,0.18813882799146447,1.0,1,1,1,0,0
M,0.01674211025238037,0.15609194338321686,0.15698723847769358,0.18745601922152022,1.0,1,1,1,0,0
F,0.01808011531829834,0.17708252370357513,0.1780031201163345,0.16397988160390356,1.0,1,1,1,0,0
M,0.016710519790649414,0.19836996495723724,0.199072560813411,0.1880491377928865,1.0,1,1,1,0,0
F,0.01810288429260254,0.21969245374202728,0.2204370401064761,0.16360694096774564,1.0,1,1,1,0,0
M,0.016795992851257324,0.2409215122461319,0.24150627411896067,0.1864486738290435,1.0,1,1,1,0,0
F,0.015088647603988647,0.04409033805131912,0.04660069952261394,0.22116090611948677,1.0,1,1,1,0,0
F,0.014985084533691406,0.09339547902345657,0.09459000084841311,0.22346321751058917,1.0,1,1,1,0,0
F,0.014961004257202148,0.1371036246418953,0.13791749540333792,0.22400197152381773,1.0,1,1,1,0,0
F,0.014949023723602295,0.1805531159043312,0.1811709164657829,0.22427049866124601,1.0,1,1,1,0,0
F,0.014977425336837769,0.22428897768259048,0.22478849788105734,0.2236344379500175,1.0,1,1,1,0,0
M,0.013736695051193237,0.2735712006688118,0.27391586048694727,0.25317622148230895,1.0,1,1,1,0,0
F,0.01494598388671875,0.328367717564106,0.3287076822537048,0.22433868359764733,1.0,1,1,1,0,0
F,0.014990955591201782,0.3831835761666298,0.38347670306471654,0.22333205947602897,1.0,1,1,1,0,0
M,0.013710379600524902,0.4381674602627754,0.438381908547697,0.2538433435148505,1.0,1,1,1,0,0
M,0.01374003291130066,0.4930217042565346,0.4932131277373114,0.2530917289033305,1.0,1,1,1,0,0
F,0.014968842267990112,0.547887958586216,0.5480924022485762,0.2238264673260596,1.0,1,1,1,0,0
M,0.0780583918094635,0.6695806756615639,0.6741152674070482,0.0,1.0,0,1,1,0,0
M,0.07818931341171265,0.6907282844185829,0.6951396490113578,0.0,1.0,0,1,1,0,0
F,0.049112677574157715,-0.5983280837535858,0.6003403625500631,0.007363147726674691,0.0,0,1,1,0,0
F,0.049216240644454956,-0.5490229427814484,0.5512244824421122,0.007287286208728501,0.0,0,1,1,0,0
F,0.049240320920944214,-0.5053147971630096,0.5077082365259511,0.0072697593331220505,0.0,0,1,1,0,0
F,0.04925230145454407,-0.46186530590057373,0.46448396096442324,0.007261054988702394,0.0,0,1,1,0,0
F,0.049223899841308594,-0.41812944412231445,0.42101689319743796,0.007281706869703903,0.0,0,1,1,0,0
M,0.050464630126953125,-0.36884722113609314,0.37228342890017035,0.0,0.0,0,1,1,0,0
F,0.04925534129142761,-0.31405070424079895,0.3178898134257793,0.007258848081874416,0.0,0,1,1,0,0
F,0.04921036958694458,-0.25923484563827515,0.26386429403764355,0.007291565872555795,0.0,0,1,1,0,0
M,0.05049094557762146,-0.20425096154212952,0.21039912280284537,0.0,0.0,0,1,1,0,0
M,0.0504612922668457,-0.14939671754837036,0.15768868453845244,0.0,0.0,0,1,1,0,0
F,0.04923248291015625,-0.09453046321868896,0.10658257760928254,0.007275459611980473,0.0,0,1,1,0,0
M,0.013857066631317139,0.027162253856658936,0.03049272585713429,0.25014696767911876,1.0,1,1,1,0,0
M,0.013987988233566284,0.04830986261367798,0.05029420086426297,0.2468933484244427,1.0,1,1,1,0,0
M,0.016912341117858887,0.027417778968811035,0.032214311814306965,0.18429194673047783,1.0,1,1,1,0,0
F,0.018246501684188843,0.04845353960990906,0.05177528681176119,0.16127405301935666,1.0,1,1,1,0,0
F,0.018338263034820557,0.06973198056221008,0.07210298887190954,0.15980094956125276,1.0,1,1,1,0,0
M,0.017000526189804077,0.09106740355491638,0.09264064918254951,0.1826739116848604,1.0,1,1,1,0,0
M,0.017018437385559082,0.11234861612319946,0.11363027218063076,0.1823470137097833,1.0,1,1,1,0,0
F,0.0181942880153656,0.13335883617401123,0.1345942469129823,0.16211832623076855,1.0,1,1,1,0,0
M,0.017035990953445435,0.15465986728668213,0.15559530692440568,0.1820272104079458,1.0,1,1,1,0,0
F,0.018217653036117554,0.17570671439170837,0.1766486126876567,0.16173997860223702,1.0,1,1,1,0,0
F,0.018301546573638916,0.19715702533721924,0.19800464450817304,0.16038876055400736,1.0,1,1,1,0,0
M,0.017051637172698975,0.2183927297592163,0.21905739599920257,0.18174262933248114,1.0,1,1,1,0,0
M,0.01703515648841858,0.23944440484046936,0.24004961896656177,0.18204240057582233,1.0,1,1,1,0,0
F,0.018189162015914917,0.26055681705474854,0.26119092734730065,0.16220144937852937,1.0,1,1,1,0,0
M,0.017060965299606323,0.28211891651153564,0.2826343213245645,0.18157317654753372,1.0,1,1,1,0,0
F,0.018217265605926514,0.30304497480392456,0.3035920379721249,0.16174624501870705,1.0,1,1,1,0,0
F,0.018203020095825195,0.32423073053359985,0.3247413071399462,0.1619768249929072,1.0,1,1,1,0,0
M,0.017161250114440918,0.34551966190338135,0.34594558136695047,0.17976137331070205,1.0,1,1,1,0,0
M,0.017131537199020386,0.36690855026245117,0.3673082817232618,0.1802962910635587,1.0,1,1,1,0,0
F,0.01828017830848694,0.38807356357574463,0.38850386827593825,0.1607318499410022,1.0,1,1,1,0,0
F,0.018328100442886353,0.4091237187385559,0.4095340480354589,0.1599634312931546,1.0,1,1,1,0,0
F,0.018307089805603027,0.43027329444885254,0.4306625795829252,0.16029987798070067,1.0,1,1,1,0,0
M,0.017109453678131104,0.45176661014556885,0.4520904814830572,0.18069488871454184,1.0,1,1,1,0,0
F,0.018337607383728027,0.47288137674331665,0.47323679518314543,0.15981142727145184,1.0,1,1,1,0,0
F,0.01825043559074402,0.4939470887184143,0.4942841337253796,0.1612106217913656,1.0,1,1,1,0,0
M,0.01716560125350952,0.5152282118797302,0.5155140814596423,0.17968317365137165,1.0,1,1,1,0,0
M,0.043871551752090454,0.6199200749397278,0.6214705241332159,0.012436057349698638,1.0,0,1,1,0,0
M,0.04394650459289551,0.6411755084991455,0.6426798020515903,0.01234319402028769,1.0,0,1,1,0,0
M,0.010446131229400635,-0.5654466152191162,0.5655430985525481,0.35182790719808205,0.0,1,1,1,0,0
F,0.009111970663070679,-0.5444108545780182,0.544487104155583,0.4020426641343368,0.0,1,1,1,0,0
F,0.009020209312438965,-0.5231324136257172,0.5232101741766005,0.40574884010179924,0.0,1,1,1,0,0
M,0.010357946157455444,-0.5017969906330109,0.5019038820899344,0.3549442245672245,0.0,1,1,1,0,0
M,0.01034003496170044,-0.4805157780647278,0.48062701681466047,0.35558054180607446,0.0,1,1,1,0,0
F,0.009164184331893921,-0.459505558013916,0.45959693223535475,0.39994892273529153,0.0,1,1,1,0,0
M,0.010322481393814087,-0.4382045269012451,0.43832608982225746,0.35620526066587516,0.0,1,1,1,0,0
F,0.009140819311141968,-0.41715767979621887,0.41725781525412275,0.40088449678295957,0.0,1,1,1,0,0
F,0.009056925773620605,-0.395707368850708,0.3958110024585208,0.40426180555096514,0.0,1,1,1,0,0
M,0.010306835174560547,-0.37447166442871094,0.3746134785499911,0.3567630234567998,0.0,1,1,1,0,0
M,0.010323315858840942,-0.3534199893474579,0.3535707280314345,0.35617553782278527,0.0,1,1,1,0,0
F,0.009169310331344604,-0.3323075771331787,0.3324340567271591,0.3997439614755205,0.0,1,1,1,0,0
M,0.010297507047653198,-0.3107454776763916,0.31091605064345784,0.3570959717977415,0.0,1,1,1,0,0
F,0.009141206741333008,-0.2898194193840027,0.289963545144503,0.4008689656081065,0.0,1,1,1,0,0
F,0.009155452251434326,-0.2686336636543274,0.26878963438770215,0.40029831387597375,0.0,1,1,1,0,0
M,0.010197222232818604,-0.2473447322845459,0.24755484226768656,0.3606951189651612,0.0,1,1,1,0,0
M,0.010226935148239136,-0.22595584392547607,0.22618716499085528,0.3596249792447873,0.0,1,1,1,0,0
F,0.009078294038772583,-0.20479083061218262,0.2049919503919168,0.40339889048402094,0.0,1,1,1,0,0
F,0.009030371904373169,-0.18374067544937134,0.183962451145125,0.4053367035670679,0.0,1,1,1,0,0
F,0.009051382541656494,-0.1625910997390747,0.16284284829330745,0.4044859593682956,0.0,1,1,1,0,0
M,0.010249018669128418,-0.1410977840423584,0.14146952691425865,0.35883167693844326,0.0,1,1,1,0,0
F,0.009020864963531494,-0.1199830174446106,0.12032165424313282,0.40572223800686286,0.0,1,1,1,0,0
F,0.009108036756515503,-0.09891730546951294,0.09933574208162424,0.40220085507490544,0.0,1,1,1,0,0
M,0.01019287109375,-0.07763618230819702,0.07830243562320018,0.3608520965766539,0.0,1,1,1,0,0
M,0.016513079404830933,0.027055680751800537,0.03169687133414908,0.19179888296958636,1.0,1,1,1,0,0
M,0.016588032245635986,0.04831111431121826,0.05107961021556309,0.19036666998206037,1.0,1,1,1,0,0
F,0.018247157335281372,0.02741403877735138,0.032931569548149964,0.16126347941508434,1.0,1,1,1,0,0
M,0.01698663830757141,0.04868517816066742,0.051563479843084487,0.1829277833082626,1.0,1,1,1,0,0
F,0.0182420015335083,0.06967411935329437,0.0720225903977747,0.16134664510584285,1.0,1,1,1,0,0
M,0.01697590947151184,0.09101907908916473,0.09258862921884409,0.18312414884789618,1.0,1,1,1,0,0
F,0.018225401639938354,0.11226032674312592,0.11373014651098652,0.16161470124311897,1.0,1,1,1,0,0
M,0.0168972909450531,0.13349400460720062,0.13455916062219278,0.18456951811745229,1.0,1,1,1,0,0
M,0.01701870560646057,0.1545715481042862,0.1555056263415412,0.18234212284733506,1.0,1,1,1,0,0
F,0.018297970294952393,0.17565421760082245,0.17660469947844548,0.16044613030249907,1.0,1,1,1,0,0
M,0.0170363187789917,0.19700367748737335,0.19773893167782727,0.18202124318878798,1.0,1,1,1,0,0
